fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.501576628164781,0.35828932184890744,0.35133926227526674,5.632309137423605,0.03346977272955856,9.489042755532298,147.2433766378182,0.9943079185507614,3.1910585697431184,0.49906141862735176,9.723145159484368,4
6.523779250411926,0.2865630894191584,0.2878403530117583,8.142552349234608,0.04623251630456636,54.8634488077683,209.43514865509277,0.996281214843019,3.0883858179559334,0.5428502928652066,8.950043091478621,4
6.206725618086558,0.3823904653168786,0.2400780193326254,7.038240137753899,0.0704206804768139,10.15433636943717,117.2026228226871,0.9941357048774482,3.137383821391744,0.3497968198331171,10.193851089260141,4
8.799932583207594,0.34310805269552,0.4867007971424937,1.0206560923063304,0.03359087574558982,13.124866756904693,55.85043183604055,0.9918752919628664,2.964953903551726,0.33529572231651056,10.451511809834042,4
8.515957630336928,0.23023188842707562,0.3273362155268036,0.6419983417558727,0.042064088928539536,6.102021268815417,25.15573895272767,0.9916689761367874,3.0559031123388185,0.3759309799966873,10.55100236114887,4
7.579457144775217,0.4786846282158477,0.37280630246343494,1.1827620974485027,0.03870194297173698,3.9603991537552967,99.1434920652688,0.9902133144451248,3.0200565214187316,0.39175260990886707,11.37590528471026,4
8.552203123020291,0.3328897590663871,0.36017486227997686,1.1628681269920005,0.04434750386036328,10.202357784441993,119.77663540998563,0.995337242479421,3.184382070125761,0.47387447784352665,9.301181184817093,4
7.228628739727686,0.3255971721623662,0.4666346493131512,5.351625724393002,0.045186236354965784,18.824648871011636,63.45209961085605,0.9909949667992791,3.0159895912092685,0.4214937905203334,12.655012142701922,4
7.358330597950905,0.28034850562347896,0.40713916890231333,11.800452492164172,0.03215027141879875,14.041856074943768,89.65390484392395,0.9963028479069844,2.998981113736639,0.45197774640400507,10.745564883911054,4
8.72494144963679,0.30294535582388954,0.5827095356132524,1.6955378684013245,0.047909336969798634,10.393486086475605,68.08080174868289,0.9936647160613317,3.0623411034665873,0.5661083014725149,10.980474195875304,4
6.854668561221792,0.28842595712666996,0.2958069483891457,1.1177305094478778,0.05409813407414153,22.957035335423043,184.54075071181788,0.9934585454946926,3.2977038843825643,0.5487687637298126,9.869562570532548,4
7.5768591224369,0.3283125538936804,0.3584998652196426,1.9332273770313655,0.03653337968157411,24.963489155581357,169.2229161253076,0.994547902538085,3.4194965700622153,0.48246157664534967,10.37403480428682,4
6.341442400543143,0.3849070730626896,0.16655814185230733,8.694006504306286,0.0781955085038851,48.93960857271011,208.34975706415668,0.9978364406124496,3.4734053763736004,0.6708076310525443,9.50344614975301,4
9.821202267289937,0.24668814049774068,0.7433718862817841,9.537957740353864,0.05622102985787746,35.370510660176016,226.08568991247034,0.997725085703274,3.0683684431361598,0.4400680849494072,9.993259347323994,4
6.9013618869430475,0.32638724201899727,0.1628402217498728,1.484264287212993,0.04900842643524656,15.066645503974824,98.74784591060869,0.9941056914357078,3.229245686988021,0.3780869473494848,9.512261204769537,4
6.298703877810464,0.273189934528925,0.22643435855742935,9.527928675634529,0.0394008152681895,29.030919952990615,112.20266278857035,0.9934031586823454,3.0452846611046005,0.30852169128460716,10.819921867827578,4
5.803924845005902,0.35941775125904807,0.38307535828333544,0.6,0.039598654351712115,2.6314247954390857,73.95822411696548,0.9905788042426393,3.273457359526953,0.3430118012447216,11.31388940548987,4
6.865692218156155,0.3085072943249948,0.35929364749203346,4.6604229078315145,0.054540835074829236,32.206453368668505,199.29858578302725,0.9949651066960788,3.4079832385899684,0.5664574397568778,10.26483874592575,4
6.83426181029094,0.1840479248124764,0.5979195314281619,4.354186372558911,0.03813727869311328,7.392125617958149,122.41391816472299,0.9924351357809268,2.9234417037614215,0.6053892697741188,10.515584171987827,4
7.124669657660887,0.23140404037414647,0.2427873484578395,5.23846720680588,0.039593668876274773,61.334183866984986,192.5339179659528,0.9947330151067081,3.194460994634278,0.7844775399949572,9.901554796766677,4
6.066319106350437,0.6180260507614962,0.038834888074464544,0.60923627418712,0.03252034445915344,6.455483457199961,49.81312317371104,0.9908379072036307,3.1349900270593474,0.40026415665664544,11.096371683077388,4
5.8261892599959,0.2804727273768822,0.180289139515283,1.4706509361616424,0.05739661724287622,8.440239678047199,106.27574401300897,0.9929537482288415,3.2348347320306656,0.5719954987159357,9.578730348217285,4
6.911016591711378,0.7487067880868189,0.1331204363085067,6.39802329966208,0.03518142183659705,19.078905641824782,45.08200419799579,0.9932209371050971,3.0817067746397226,0.25142992581886947,11.107355513783574,4
7.547618956607267,0.3054678089727605,0.4908482811585464,13.366959344626894,0.061365648350698104,50.067093000503796,194.1927025966963,0.9989948858354921,3.221873417203421,0.5232700870568019,8.968205134928697,4
6.73801935304232,0.31101650859990926,0.3118893135952076,10.098005650903202,0.0368460242437862,10.885372248010157,172.29191758828082,0.9953114470466856,3.460846918677444,0.5543133975603712,11.537201626182995,4
6.420865070689483,0.269469073847977,0.1851577365566507,1.966631377100375,0.08490523431116152,21.605327308818875,195.23275324067183,0.9953124096233491,3.4908992621418933,0.6257971825456847,9.454542528714947,4
7.132947019922985,0.522571691989361,0.24826330878917416,1.1472432090287734,0.029277059333297075,27.39200062052312,85.72188088314796,0.992728376137892,3.1659193516605284,0.32785421587526514,9.056242562376152,4
6.044811924660311,0.3356882508335177,0.17322461157487865,2.9959273014849317,0.035284716816977035,4.472972204068186,83.98549512024638,0.991290224994013,3.2722696331944245,0.3975924935686662,11.53765903548406,4
6.568742279394734,0.28529335058510197,0.2526889022665874,2.603667862603512,0.1418490448176444,7.684997659413862,112.00184543509603,0.992762189939929,3.0051292577396707,0.4303975544931666,9.855757556437037,4
7.051684625290545,0.6327060532061282,0.4870255353878155,2.066919325965224,0.05060650247994863,15.855304342858048,126.40213197428196,0.9947479381247512,3.3101564779937394,0.57990696613345,10.535159380496546,4
6.74413188947844,0.286919220202534,0.16662645209600468,0.8049760770444175,0.03902206683956481,123.35805451495064,235.3235672751595,0.9920321605752092,3.1440021915239367,0.4700954894236515,9.993225332313326,4
6.506421439091696,0.3153829847594299,0.48541053058611244,8.275715648166793,0.02461636720872432,19.238200410475418,88.68684099440107,0.9912828485654865,3.2099842130657814,0.7896349235957425,12.738610865799718,4
6.560015306975375,0.3486644155182411,0.18998745042193885,10.377217714385498,0.0590819261358488,14.990911360313515,79.0289428511384,0.9957320284709612,3.144311020863656,0.3878315227285092,10.011148332532516,4
6.052508907923215,0.3735742236978218,0.1495184717280133,4.021528395818532,0.060869770355410316,27.256939414140824,113.50857907698975,0.9935158564842056,3.069473754275176,0.34216192295499687,9.32356016989129,4
7.352882594308683,0.36231684285524607,0.5388526849070998,13.70451982713401,0.05468038328750686,62.990291409788604,190.72715788710505,0.998717928096856,3.057310311967696,0.4945187098835392,8.487805697199416,4
7.056264213032391,0.537142593453767,0.24539798625551557,0.725641366967846,0.030552963045635557,29.08532158457119,83.48635016610717,0.9928620601978645,3.151334061949878,0.31858819875463834,9.16023087633482,4
5.899520317389219,0.6555475179726538,0.0,5.489271575177917,0.034505055577668774,8.961766488089054,31.62658463575635,0.993878009952828,3.3282490354396255,0.5124237061396985,10.436912499669159,4
6.1292891357735,0.44253036534273615,0.2624793729802159,4.386692949187882,0.06578950630060834,61.48078667594205,205.11940421746283,0.994041589664888,3.2776612687473943,0.5125728387531826,9.739946781123068,4
6.802732301268382,0.7002769608503483,0.24429119392467205,2.846973904019126,0.04766181568291404,10.41829237651804,57.80422266395552,0.9960180383871505,3.3662020036884415,0.5214650278942001,9.463973037830511,4
9.251266845994495,0.19114442842420165,0.4201192090040975,2.5345681064332,0.048823455699001074,16.01020011765753,104.82320071429996,0.9951398463787059,3.089537534840365,0.6556963007045964,9.960097813811918,4
8.552579085673454,0.1698272020721818,0.29968523913782624,1.0896649686693902,0.0269372581339555,33.38605684951444,91.92057316420153,0.9928551353999389,2.8356924905275998,0.36749044222039706,9.931715079315621,4
6.545293082992892,0.47362423038854085,0.02537880455310878,1.300013940886157,0.04576545600803315,31.56686461630692,100.59710786394186,0.9923165661677097,3.1337576704615877,0.47042857794823967,9.655307760901254,4
7.996603124767446,0.6514793501569557,0.715893464595545,17.46900315116556,0.04252523663921786,63.576756690484956,233.61462453023967,1.0001744627540592,2.9216489262244743,0.6837625337874237,9.484878713177842,4
7.748175925941669,0.2805969833184513,0.6488159867206711,11.108266157087254,0.03962610663088587,56.857684198210265,177.7349430648625,0.997723705629157,3.0795883735967413,0.4414889797460574,8.851534657950022,4
6.5186410059187505,0.3011824763028862,0.24153844394927204,2.729533919154777,0.14314349846468075,7.854956320723496,110.7069941247654,0.9924755380980885,3.0020234899764215,0.45025282049688187,9.895873482766246,4
7.280974756213599,0.3534783545308864,0.5414261857493383,13.032071122539548,0.052434371415442625,64.4021750541113,194.6586202183422,0.9985325214746765,3.0462611770410812,0.4811431632226517,8.538000472884354,4
7.216544084008465,0.5542219383495212,0.09176194227959288,1.475071855475643,0.10675851195165745,14.907052047791012,150.31077367644068,0.9938803629702757,3.0841671489453373,0.5693540731612592,9.272048970754419,4
7.038387735619768,0.6070837135546198,0.2632943745501824,1.920427613329055,0.051133618723873675,24.607469280356064,165.5614582030214,0.9945378284568274,3.3722640609427743,0.5945504110185702,10.593022639116084,4
6.44245274066942,0.3231722583751858,0.7168446093342538,1.0482152134022702,0.06139935303148357,7.036407268910681,154.21460977489895,0.9931845910833872,3.081285876921947,0.5583659959835077,9.461889205680913,4
6.854038350988339,0.30808944651683307,0.29148019255134394,1.1825732361509411,0.05540563246531209,24.35509460445106,189.25183820805245,0.9935628436456441,3.2943748300522873,0.5341817903740615,9.796836437850402,4
9.893775401730457,1.0161704003985303,0.45654427600707687,1.6710922255542058,0.044903545276444926,33.93089114994223,184.5083556325855,0.9967571253216043,3.0087327438523888,0.4966526387701094,10.22964740045446,4
6.247045353447156,0.2821300929769673,0.2314679351534233,9.840586398781676,0.04177913196362183,29.22953875181735,110.60176027304799,0.9932593486964517,3.0506354599312946,0.30982872064320205,10.776547164643395,4
7.4464267929049575,0.29187485222208903,0.2561116782405576,15.329240800432453,0.06669320835874631,47.38499031549829,176.70471903298295,0.9985518145386976,3.0233623644325873,0.48875254831708087,9.212790312980987,4
7.381770500007057,0.17032205444840437,0.3990937715574837,5.335921549499756,0.036677111817960094,33.91343119525081,161.27003473756292,0.9936988418295167,3.047786188979403,0.6243905010815751,11.50716090299376,4
7.042995767636729,0.6092332910570357,0.25593886927733245,1.5591785252974253,0.0508107392652918,25.540184734034867,162.48266211095822,0.9945179762641346,3.3563041147619486,0.6006552106937098,10.63558519229344,4
7.642179270349315,0.33175883764292285,0.3551005350378428,1.9853672439613939,0.03364736346569326,26.79483970103851,169.08991354201714,0.9944710989446397,3.428764954000485,0.48348136511977685,10.510139905359454,4
6.91391657381382,0.3034967859788634,0.2914221212786151,1.4746596475337865,0.05356201780932275,22.721089339067014,187.3861230470315,0.9936488801803673,3.3026425164729107,0.5418325083955703,9.878363945830396,4
6.307813916596173,0.2886025554894307,0.22411459692298288,9.20907961755804,0.03954378713131236,30.889009258840773,113.01315925703265,0.9934550412480982,3.062813085533684,0.3130804531249886,10.830677597562122,4
6.490477550438585,0.3372964995513581,0.19588080203439545,14.62280441076512,0.05837073048180375,36.78089132052046,163.23387266040353,0.9984865384946707,3.1387764491789185,0.4474475118730129,9.054793567404255,4
8.176622917798337,0.6806588246883384,0.29511960406409854,1.9263570401903158,0.046690643771740016,17.710094747202067,137.7197800896293,0.995141339307415,3.2206245013688166,0.7159434150027755,10.89103619963861,4
6.210448873104727,0.3795425383328745,0.1741031858007164,7.171934693301608,0.09552748002424742,28.424977765089224,196.14427992771982,0.9978046644889519,3.5329422386791856,0.7031197679818372,9.128746416720967,4
7.974471502670459,0.3252962995332226,0.26186352996502754,1.414972350608978,0.04838012080328511,13.095439695331992,90.80183872949306,0.994696294945684,3.2429054109601516,0.3695119668839033,9.56461806195931,4
6.344199313723344,0.36241286810717727,0.3501326979457198,5.79859143899838,0.0346720926232847,9.00538163764305,147.87450694432962,0.9942256644091639,3.1610563988331255,0.5062262802383933,9.700311252779287,4
6.851356284617961,0.29547474115556965,0.16016076112504152,1.2829118110042157,0.03936366042934891,122.15294655546901,234.55091425991318,0.9921940572109942,3.158683000192553,0.4691255102183548,10.05868237730875,4
10.186771484886833,0.4441284012401094,0.8753387192615829,6.152874430698677,0.05070952098299717,19.55859209379829,128.59873341281983,0.9966400288030068,2.995228758496837,0.5075544148293059,9.861013460409957,4
7.030115659618519,0.6146953941988523,0.2626646276324565,1.0826357802961772,0.05139004774723557,24.107579512601298,161.66255686204386,0.9945973627053631,3.365580684980308,0.612989511161166,10.648166408655802,4
6.189332034387567,0.38655492557650273,0.17594489937684057,7.288807422136891,0.09291538354105075,28.695372574687827,192.82781763006616,0.9978921939168259,3.5127126565603985,0.7180521260368029,9.2877899148436,4
6.854032978447653,0.7174871696598919,0.2504296707817467,3.5023830993425378,0.0487480890105227,9.05222741428134,58.88252169902577,0.9959989755613821,3.3634306050239045,0.5208039282467426,9.510911768259925,4
6.556776784036712,0.30128343297382226,0.3691445104043593,6.075585620233359,0.0531172141664664,13.687822745645121,164.86676892435318,0.9956561136683394,3.247620023278506,0.3844914327717604,8.797118948431304,4
6.0504474536112065,0.6181010176980923,0.029662581967447272,0.6,0.031195408483784798,7.807680312939597,48.58662381534158,0.9902079734752937,3.139884497609298,0.38844857244292075,10.994012051190632,4
9.238757531735086,0.17665035967396142,0.43242083361152034,2.334535980325181,0.0469160413286133,14.482742828138644,101.61937868983347,0.9952543913078806,3.08620574283668,0.6640224631143932,9.971363189679616,4
